facts_id|order_id|freight|order_date|unit_price|quantity|discount|amount|product_id|supplier_id|category_id|employee_id|customer_id|type_sales|discount_percentage|profit|profit_margin
992|10623|97.18|1997-08-07 00:00:00|10.0|25|25.0|250.0|21|8|3|8|FRANK|high sales|10.0|152.82|61.12799999999999
993|10623|97.18|1997-08-07 00:00:00|4.5|3|0.0|13.5|24|10|1|8|FRANK|low sales|0.0|-83.68|-619.8518518518518
994|10623|97.18|1997-08-07 00:00:00|18.0|30|54.0|540.0|35|16|1|8|FRANK|high sales|10.0|442.82|82.0037037037037
995|10624|94.8|1997-08-07 00:00:00|45.6|10|0.0|455.9999847412109|28|12|7|4|THECR|high sales|0.0|361.19998474121087|79.21052562012673
996|10624|94.8|1997-08-07 00:00:00|123.79|6|0.0|742.7400054931641|29|12|6|4|THECR|high sales|0.0|647.9400054931641|87.23644891901915
997|10624|94.8|1997-08-07 00:00:00|19.45|10|0.0|194.50000762939453|44|20|2|4|THECR|high sales|0.0|99.70000762939453|51.25964201470139
998|10625|43.9|1997-08-08 00:00:00|23.25|3|0.0|69.75|14|6|7|3|ANATR|low sales|0.0|25.85|37.06093189964158
999|10625|43.9|1997-08-08 00:00:00|14.0|5|0.0|70.0|42|20|5|3|ANATR|low sales|0.0|26.1|37.28571428571429
1000|10625|43.9|1997-08-08 00:00:00|34.0|10|0.0|340.0|60|28|4|3|ANATR|high sales|0.0|296.1|87.08823529411765
1001|10626|138.69|1997-08-11 00:00:00|32.8|12|0.0|393.59999084472656|53|24|6|1|BERGS|high sales|0.0|254.90999084472656|64.76371869258692
1002|10626|138.69|1997-08-11 00:00:00|34.0|20|0.0|680.0|60|28|4|1|BERGS|high sales|0.0|541.31|79.60441176470587
1003|10626|138.69|1997-08-11 00:00:00|21.5|20|0.0|430.0|71|15|4|1|BERGS|high sales|0.0|291.31|67.74651162790698
1004|10627|107.46|1997-08-11 00:00:00|49.3|15|0.0|739.4999885559082|62|29|3|8|SAVEA|high sales|0.0|632.0399885559082|85.46855961284768
1005|10627|107.46|1997-08-11 00:00:00|15.0|35|78.75|525.0|73|17|8|8|SAVEA|high sales|15.0|417.54|79.53142857142858
1006|10628|30.36|1997-08-12 00:00:00|18.0|25|0.0|450.0|1|8|1|4|BLONP|high sales|0.0|419.64|93.25333333333333
1007|10629|85.46|1997-08-12 00:00:00|123.79|20|0.0|2475.800018310547|29|12|6|4|GODOS|high sales|0.0|2390.340018310547|96.54818647031448
1008|10629|85.46|1997-08-12 00:00:00|33.25|9|0.0|299.25|64|12|5|4|GODOS|high sales|0.0|213.79000000000002|71.44193817878029
1009|10630|32.35|1997-08-13 00:00:00|24.0|12|14.4|288.0|55|25|6|1|KOENE|high sales|5.0|255.65|88.76736111111111
1010|10630|32.35|1997-08-13 00:00:00|18.0|35|0.0|630.0|76|23|1|1|KOENE|high sales|0.0|597.65|94.86507936507937
1011|10631|0.87|1997-08-14 00:00:00|7.75|8|6.2|62.0|75|12|1|8|LAMAI|low sales|10.0|61.13|98.59677419354838
1012|10632|41.38|1997-08-14 00:00:00|19.0|30|28.5|570.0|2|1|1|8|WANDK|high sales|5.0|528.62|92.74035087719298
1013|10632|41.38|1997-08-14 00:00:00|2.5|20|2.5|50.0|33|15|4|8|WANDK|low sales|5.0|8.619999999999997|17.239999999999995
1014|10633|477.9|1997-08-15 00:00:00|38.0|36|205.2|1368.0|12|5|4|7|ERNSH|high sales|15.0|890.1|65.0657894736842
1015|10633|477.9|1997-08-15 00:00:00|6.0|13|11.7|78.0|13|6|8|7|ERNSH|low sales|15.0|-399.9|-512.6923076923076
1016|10633|477.9|1997-08-15 00:00:00|31.23|35|163.95749759674075|1093.0499839782717|26|11|3|7|ERNSH|high sales|15.0|615.1499839782717|56.278303187871416
1017|10633|477.9|1997-08-15 00:00:00|49.3|80|591.5999908447266|3943.999938964844|62|29|3|7|ERNSH|high sales|15.0|3466.099938964844|87.88285985304981
1018|10634|487.38|1997-08-15 00:00:00|30.0|35|0.0|1050.0|7|3|7|4|FOLIG|high sales|0.0|562.62|53.582857142857144
1019|10634|487.38|1997-08-15 00:00:00|62.5|50|0.0|3125.0|18|7|8|4|FOLIG|high sales|0.0|2637.62|84.40384
1020|10634|487.38|1997-08-15 00:00:00|53.0|15|0.0|795.0|51|24|7|4|FOLIG|high sales|0.0|307.62|38.69433962264151
1021|10634|487.38|1997-08-15 00:00:00|7.75|2|0.0|15.5|75|12|1|4|FOLIG|low sales|0.0|-471.88|-3044.3870967741937
1022|10635|47.46|1997-08-18 00:00:00|22.0|10|22.0|220.0|4|2|2|8|MAGAA|high sales|10.0|172.54|78.42727272727272
1023|10635|47.46|1997-08-18 00:00:00|21.35|15|32.02500057220459|320.2500057220459|5|2|2|8|MAGAA|high sales|10.0|272.7900057220459|85.18032813364198
1024|10635|47.46|1997-08-18 00:00:00|21.0|40|0.0|840.0|22|9|5|8|MAGAA|high sales|0.0|792.54|94.35
1025|10636|1.15|1997-08-19 00:00:00|22.0|25|0.0|550.0|4|2|2|4|WARTH|high sales|0.0|548.85|99.7909090909091
1026|10636|1.15|1997-08-19 00:00:00|13.25|6|0.0|79.5|58|27|8|4|WARTH|low sales|0.0|78.35|98.55345911949685
1027|10637|201.29|1997-08-19 00:00:00|21.0|10|0.0|210.0|11|5|4|6|QUEEN|high sales|0.0|8.710000000000008|4.1476190476190515
1028|10637|201.29|1997-08-19 00:00:00|16.25|25|20.3125|406.25|50|23|3|6|QUEEN|high sales|5.0|204.96|50.45169230769231
1029|10637|201.29|1997-08-19 00:00:00|38.0|60|114.0|2280.0|56|26|5|6|QUEEN|high sales|5.0|2078.71|91.17149122807018
1030|10638|158.44|1997-08-20 00:00:00|9.5|20|0.0|190.0|45|21|8|3|LINOD|high sales|0.0|31.560000000000002|16.610526315789475
1031|10638|158.44|1997-08-20 00:00:00|21.05|21|0.0|442.0499839782715|65|2|2|3|LINOD|high sales|0.0|283.6099839782715|64.15789939090057
1032|10638|158.44|1997-08-20 00:00:00|34.8|60|0.0|2087.999954223633|72|14|4|3|LINOD|high sales|0.0|1929.5599542236328|92.41187722827743
1033|10639|38.64|1997-08-20 00:00:00|62.5|8|0.0|500.0|18|7|8|7|SANTG|high sales|0.0|461.36|92.27199999999999
1034|10640|23.55|1997-08-21 00:00:00|36.0|20|180.0|720.0|69|15|4|4|WANDK|high sales|25.0|696.45|96.72916666666667
1035|10640|23.55|1997-08-21 00:00:00|15.0|15|56.25|225.0|70|7|1|4|WANDK|high sales|25.0|201.45|89.53333333333333
1036|10641|179.61|1997-08-22 00:00:00|19.0|50|0.0|950.0|2|1|1|4|HILAA|high sales|0.0|770.39|81.09368421052632
1037|10641|179.61|1997-08-22 00:00:00|18.4|60|0.0|1103.9999771118164|40|19|8|4|HILAA|high sales|0.0|924.3899771118164|83.73097792357937
1038|10642|41.89|1997-08-22 00:00:00|10.0|30|60.0|300.0|21|8|3|7|SIMOB|high sales|20.0|258.11|86.03666666666668
1039|10642|41.89|1997-08-22 00:00:00|28.5|20|114.0|570.0|61|29|2|7|SIMOB|high sales|20.0|528.11|92.65087719298246
1040|10643|29.46|1997-08-25 00:00:00|45.6|15|170.9999942779541|683.9999771118164|28|12|7|6|ALFKI|high sales|25.0|654.5399771118164|95.69298231201782
1041|10643|29.46|1997-08-25 00:00:00|18.0|21|94.5|378.0|39|18|1|6|ALFKI|high sales|25.0|348.54|92.20634920634922
1042|10643|29.46|1997-08-25 00:00:00|12.0|2|6.0|24.0|46|21|8|6|ALFKI|low sales|25.0|-5.460000000000001|-22.750000000000004
1043|10644|0.14|1997-08-25 00:00:00|62.5|4|25.0|250.0|18|7|8|3|WELLI|high sales|10.0|249.86|99.94400000000002
1044|10644|0.14|1997-08-25 00:00:00|46.0|20|0.0|920.0|43|20|1|3|WELLI|high sales|0.0|919.86|99.98478260869565
1045|10644|0.14|1997-08-25 00:00:00|12.0|21|25.200000000000003|252.0|46|21|8|3|WELLI|high sales|10.0|251.86|99.94444444444444
1046|10645|12.41|1997-08-26 00:00:00|62.5|20|0.0|1250.0|18|7|8|4|HANAR|high sales|0.0|1237.59|99.0072
1047|10645|12.41|1997-08-26 00:00:00|19.0|15|0.0|285.0|36|17|8|4|HANAR|high sales|0.0|272.59|95.64561403508772
1048|10646|142.33|1997-08-27 00:00:00|18.0|15|67.5|270.0|1|8|1|9|HUNGO|high sales|25.0|127.66999999999999|47.28518518518518
1049|10646|142.33|1997-08-27 00:00:00|31.0|18|139.5|558.0|10|4|8|9|HUNGO|high sales|25.0|415.66999999999996|74.49283154121864
1050|10646|142.33|1997-08-27 00:00:00|21.5|30|161.25|645.0|71|15|4|9|HUNGO|high sales|25.0|502.66999999999996|77.93333333333334
1051|10646|142.33|1997-08-27 00:00:00|13.0|35|113.75|455.0|77|12|2|9|HUNGO|high sales|25.0|312.66999999999996|68.7186813186813
1052|10647|45.54|1997-08-27 00:00:00|9.2|30|0.0|275.9999942779541|19|8|3|4|QUEDE|high sales|0.0|230.4599942779541|83.49999965792117
1053|10647|45.54|1997-08-27 00:00:00|18.0|20|0.0|360.0|39|18|1|4|QUEDE|high sales|0.0|314.46|87.35
1054|10648|14.25|1997-08-28 00:00:00|21.0|15|0.0|315.0|22|9|5|5|RICAR|high sales|0.0|300.75|95.47619047619048
1055|10648|14.25|1997-08-28 00:00:00|4.5|15|10.125|67.5|24|10|1|5|RICAR|low sales|15.0|53.25|78.88888888888889
1056|10649|6.2|1997-08-28 00:00:00|45.6|20|0.0|911.999969482422|28|12|7|5|MAISD|high sales|0.0|905.799969482422|99.32017541584803
1057|10649|6.2|1997-08-28 00:00:00|34.8|15|0.0|521.9999885559082|72|14|4|5|MAISD|high sales|0.0|515.7999885559082|98.812260510359
1058|10650|176.81|1997-08-29 00:00:00|25.89|30|0.0|776.6999816894531|30|13|8|5|FAMIA|high sales|0.0|599.8899816894532|77.23574041866095
1059|10650|176.81|1997-08-29 00:00:00|32.8|25|40.999999046325684|819.9999809265137|53|24|6|5|FAMIA|high sales|5.0|643.1899809265137|78.43780437650459
1060|10650|176.81|1997-08-29 00:00:00|7.45|30|0.0|223.4999942779541|54|25|6|5|FAMIA|high sales|0.0|46.6899942779541|20.89037828783496
1061|10651|20.6|1997-09-01 00:00:00|9.2|12|27.59999942779541|110.39999771118164|19|8|3|8|WANDK|high sales|25.0|89.79999771118165|81.34057932329688
1062|10651|20.6|1997-09-01 00:00:00|21.0|20|105.0|420.0|22|9|5|8|WANDK|high sales|25.0|399.4|95.09523809523809
1063|10652|7.14|1997-09-01 00:00:00|25.89|2|12.94499969482422|51.77999877929688|30|13|8|4|GOURL|low sales|25.0|44.63999877929688|86.21089191130923
1064|10652|7.14|1997-09-01 00:00:00|14.0|20|0.0|280.0|42|20|5|4|GOURL|high sales|0.0|272.86|97.45
1065|10653|93.25|1997-09-02 00:00:00|17.45|30|52.35000228881836|523.5000228881836|16|7|3|1|FRANK|high sales|10.0|430.2500228881836|82.18720230697724
1066|10653|93.25|1997-09-02 00:00:00|34.0|20|68.0|680.0|60|28|4|1|FRANK|high sales|10.0|586.75|86.28676470588236
1067|10654|55.26|1997-09-02 00:00:00|22.0|12|26.400000000000002|264.0|4|2|2|5|BERGS|high sales|10.0|208.74|79.06818181818183
1068|10654|55.26|1997-09-02 00:00:00|18.0|20|36.0|360.0|39|18|1|5|BERGS|high sales|10.0|304.74|84.65
1069|10654|55.26|1997-09-02 00:00:00|7.45|6|4.469999885559083|44.69999885559082|54|25|6|5|BERGS|low sales|10.0|-10.560001144409178|-23.624164238850742
1070|10655|4.41|1997-09-03 00:00:00|9.65|20|38.599998474121094|192.99999237060547|41|19|8|1|REGGC|high sales|20.0|188.58999237060547|97.71502581640948
1071|10656|57.15|1997-09-04 00:00:00|23.25|3|6.9750000000000005|69.75|14|6|7|6|GREAL|low sales|10.0|12.600000000000001|18.06451612903226
1072|10656|57.15|1997-09-04 00:00:00|19.45|28|54.46000213623047|544.6000213623047|44|20|2|6|GREAL|high sales|10.0|487.4500213623047|89.50605990483795
1073|10656|57.15|1997-09-04 00:00:00|9.5|6|5.7|57.0|47|22|3|6|GREAL|low sales|10.0|-0.14999999999999858|-0.26315789473683965
1074|10657|352.69|1997-09-04 00:00:00|15.5|50|0.0|775.0|15|6|2|2|SAVEA|high sales|0.0|422.31|54.49161290322581
1075|10657|352.69|1997-09-04 00:00:00|9.65|24|0.0|231.59999084472656|41|19|8|2|SAVEA|high sales|0.0|-121.09000915527344|-52.28411655527948
1076|10657|352.69|1997-09-04 00:00:00|12.0|45|0.0|540.0|46|21|8|2|SAVEA|high sales|0.0|187.31|34.68703703703704
1077|10657|352.69|1997-09-04 00:00:00|9.5|10|0.0|95.0|47|22|3|2|SAVEA|low sales|0.0|-257.69|-271.2526315789474
1078|10657|352.69|1997-09-04 00:00:00|38.0|45|0.0|1710.0|56|26|5|2|SAVEA|high sales|0.0|1357.31|79.37485380116959
1079|10657|352.69|1997-09-04 00:00:00|34.0|30|0.0|1020.0|60|28|4|2|SAVEA|high sales|0.0|667.31|65.42254901960783
1080|10658|364.15|1997-09-05 00:00:00|10.0|60|0.0|600.0|21|8|3|4|QUICK|high sales|0.0|235.85000000000002|39.30833333333334
1081|10658|364.15|1997-09-05 00:00:00|18.4|70|64.39999866485596|1287.9999732971191|40|19|8|4|QUICK|high sales|5.0|923.8499732971192|71.72748388590247
1082|10658|364.15|1997-09-05 00:00:00|34.0|55|93.5|1870.0|60|28|4|4|QUICK|high sales|5.0|1505.85|80.52673796791443
1083|10658|364.15|1997-09-05 00:00:00|13.0|70|45.5|910.0|77|12|2|4|QUICK|high sales|5.0|545.85|59.98351648351649
1084|10659|105.81|1997-09-05 00:00:00|12.5|20|12.5|250.0|31|14|4|7|QUEEN|high sales|5.0|144.19|57.675999999999995
1085|10659|105.81|1997-09-05 00:00:00|18.4|24|22.07999954223633|441.59999084472656|40|19|8|7|QUEEN|high sales|5.0|335.78999084472656|76.03940167716071
1086|10659|105.81|1997-09-05 00:00:00|15.0|40|30.0|600.0|70|7|1|7|QUEEN|high sales|5.0|494.19|82.365
1087|10660|111.29|1997-09-08 00:00:00|81.0|21|0.0|1701.0|20|8|3|8|HUNGC|high sales|0.0|1589.71|93.45737801293356
1088|10661|17.55|1997-09-09 00:00:00|18.0|3|10.8|54.0|39|18|1|7|HUNGO|low sales|20.0|36.45|67.5
1089|10661|17.55|1997-09-09 00:00:00|13.25|49|129.85|649.25|58|27|8|7|HUNGO|high sales|20.0|631.7|97.29688101655756
1090|10662|1.28|1997-09-09 00:00:00|12.5|10|0.0|125.0|68|8|3|3|LONEP|high sales|0.0|123.72|98.976
1091|10663|113.15|1997-09-10 00:00:00|18.4|30|27.59999942779541|551.9999885559082|40|19|8|2|BONAP|high sales|5.0|438.8499885559082|79.50181116923342
1092|10663|113.15|1997-09-10 00:00:00|14.0|30|21.0|420.0|42|20|5|2|BONAP|high sales|5.0|306.85|73.05952380952382
1093|10663|113.15|1997-09-10 00:00:00|53.0|20|53.0|1060.0|51|24|7|2|BONAP|high sales|5.0|946.85|89.32547169811322
1094|10664|1.27|1997-09-10 00:00:00|31.0|24|111.6|744.0|10|4|8|1|FURIB|high sales|15.0|742.73|99.82930107526882
1095|10664|1.27|1997-09-10 00:00:00|38.0|12|68.39999999999999|456.0|56|26|5|1|FURIB|high sales|15.0|454.73|99.72149122807018
1096|10664|1.27|1997-09-10 00:00:00|21.05|15|47.36249828338623|315.7499885559082|65|2|2|1|FURIB|high sales|15.0|314.4799885559082|99.59778304163736
1097|10665|26.31|1997-09-11 00:00:00|53.0|20|0.0|1060.0|51|24|7|1|LONEP|high sales|0.0|1033.69|97.51792452830189
1098|10665|26.31|1997-09-11 00:00:00|55.0|1|0.0|55.0|59|28|4|1|LONEP|low sales|0.0|28.69|52.16363636363637
1099|10665|26.31|1997-09-11 00:00:00|18.0|10|0.0|180.0|76|23|1|1|LONEP|high sales|0.0|153.69|85.38333333333334
1100|10666|232.42|1997-09-12 00:00:00|123.79|36|0.0|4456.440032958984|29|12|6|7|RICSU|high sales|0.0|4224.020032958984|94.78462633220539
1101|10666|232.42|1997-09-12 00:00:00|21.05|10|0.0|210.49999237060547|65|2|2|7|RICSU|high sales|0.0|-21.92000762939452|-10.413305664544746
1102|10667|78.09|1997-09-12 00:00:00|36.0|45|324.0|1620.0|69|15|4|7|ERNSH|high sales|20.0|1541.91|95.17962962962963
1103|10667|78.09|1997-09-12 00:00:00|21.5|14|60.2|301.0|71|15|4|7|ERNSH|high sales|20.0|222.91|74.05647840531562
1104|10668|47.22|1997-09-15 00:00:00|12.5|8|10.0|100.0|31|14|4|1|WANDK|low sales|10.0|52.78|52.78
1105|10668|47.22|1997-09-15 00:00:00|24.0|4|9.600000000000001|96.0|55|25|6|1|WANDK|low sales|10.000000000000002|48.78|50.81250000000001
1106|10668|47.22|1997-09-15 00:00:00|33.25|15|49.875|498.75|64|12|5|1|WANDK|high sales|10.0|451.53|90.53233082706767
1107|10669|24.39|1997-09-15 00:00:00|19.0|30|0.0|570.0|36|17|8|2|SIMOB|high sales|0.0|545.61|95.72105263157896
1108|10670|203.48|1997-09-16 00:00:00|9.0|32|0.0|288.0|23|9|5|4|FRANK|high sales|0.0|84.52000000000001|29.347222222222225
1109|10670|203.48|1997-09-16 00:00:00|12.0|60|0.0|720.0|46|21|8|4|FRANK|high sales|0.0|516.52|71.73888888888888
1110|10670|203.48|1997-09-16 00:00:00|14.0|25|0.0|350.0|67|16|1|4|FRANK|high sales|0.0|146.52|41.862857142857145
1111|10670|203.48|1997-09-16 00:00:00|15.0|50|0.0|750.0|73|17|8|4|FRANK|high sales|0.0|546.52|72.86933333333333
1112|10670|203.48|1997-09-16 00:00:00|7.75|25|0.0|193.75|75|12|1|4|FRANK|high sales|0.0|-9.72999999999999|-5.021935483870962
1113|10671|30.34|1997-09-17 00:00:00|17.45|10|0.0|174.50000762939453|16|7|3|1|FRANR|high sales|0.0|144.16000762939453|82.61318127593638
1114|10671|30.34|1997-09-17 00:00:00|49.3|10|0.0|492.9999923706055|62|29|3|1|FRANR|high sales|0.0|462.65999237060555|93.84584168975152
1115|10671|30.34|1997-09-17 00:00:00|21.05|12|0.0|252.59999084472656|65|2|2|1|FRANR|high sales|0.0|222.25999084472656|87.98891484574517
1116|10672|95.75|1997-09-17 00:00:00|263.5|15|395.25|3952.5|38|18|1|9|BERGS|high sales|10.0|3856.75|97.5774826059456
1117|10672|95.75|1997-09-17 00:00:00|21.5|12|0.0|258.0|71|15|4|9|BERGS|high sales|0.0|162.25|62.8875968992248
1118|10673|22.76|1997-09-18 00:00:00|17.45|3|0.0|52.35000228881836|16|7|3|2|WILMK|low sales|0.0|29.590002288818358|56.52340209188225
1119|10673|22.76|1997-09-18 00:00:00|14.0|6|0.0|84.0|42|20|5|2|WILMK|low sales|0.0|61.239999999999995|72.9047619047619
1120|10673|22.76|1997-09-18 00:00:00|46.0|6|0.0|276.0|43|20|1|2|WILMK|high sales|0.0|253.24|91.7536231884058
1121|10674|0.9|1997-09-18 00:00:00|9.0|5|0.0|45.0|23|9|5|4|ISLAT|low sales|0.0|44.1|98.0
1122|10675|31.85|1997-09-19 00:00:00|23.25|30|0.0|697.5|14|6|7|5|FRANK|high sales|0.0|665.65|95.4336917562724
1123|10675|31.85|1997-09-19 00:00:00|32.8|10|0.0|327.99999237060547|53|24|6|5|FRANK|high sales|0.0|296.14999237060545|90.28963392047496
1124|10675|31.85|1997-09-19 00:00:00|13.25|30|0.0|397.5|58|27|8|5|FRANK|high sales|0.0|365.65|91.9874213836478
1125|10676|2.01|1997-09-22 00:00:00|31.0|2|0.0|62.0|10|4|8|2|TORTU|low sales|0.0|59.99|96.75806451612904
1126|10676|2.01|1997-09-22 00:00:00|9.2|7|0.0|64.39999866485596|19|8|3|2|TORTU|low sales|0.0|62.38999866485596|96.87888192287046
1127|10676|2.01|1997-09-22 00:00:00|19.45|21|0.0|408.4500160217285|44|20|2|2|TORTU|high sales|0.0|406.4400160217285|99.50789572257158
1128|10677|4.03|1997-09-22 00:00:00|31.23|30|140.53499794006348|936.8999862670898|26|11|3|1|ANTON|high sales|15.0|932.8699862670899|99.56985803617559
1129|10677|4.03|1997-09-22 00:00:00|2.5|8|3.0|20.0|33|15|4|1|ANTON|low sales|15.0|15.969999999999999|79.85
1130|10678|388.98|1997-09-23 00:00:00|38.0|100|0.0|3800.0|12|5|4|7|SAVEA|high sales|0.0|3411.02|89.76368421052632
1131|10678|388.98|1997-09-23 00:00:00|2.5|30|0.0|75.0|33|15|4|7|SAVEA|low sales|0.0|-313.98|-418.64
1132|10678|388.98|1997-09-23 00:00:00|9.65|120|0.0|1157.9999542236328|41|19|8|7|SAVEA|high sales|0.0|769.0199542236328|66.4093250970129
1133|10678|388.98|1997-09-23 00:00:00|7.45|30|0.0|223.4999942779541|54|25|6|7|SAVEA|high sales|0.0|-165.48000572204592|-74.04027291215407
1134|10679|27.94|1997-09-23 00:00:00|55.0|12|0.0|660.0|59|28|4|8|BLONP|high sales|0.0|632.06|95.76666666666665
1135|10680|26.61|1997-09-24 00:00:00|17.45|50|218.12500953674316|872.5000381469727|16|7|3|1|OLDWO|high sales|25.0|845.8900381469726|96.95014339981982
1136|10680|26.61|1997-09-24 00:00:00|12.5|20|62.5|250.0|31|14|4|1|OLDWO|high sales|25.0|223.39|89.356
1137|10680|26.61|1997-09-24 00:00:00|14.0|40|140.0|560.0|42|20|5|1|OLDWO|high sales|25.0|533.39|95.24821428571428
1138|10681|76.13|1997-09-25 00:00:00|9.2|30|27.59999942779541|275.9999942779541|19|8|3|3|GREAL|high sales|10.0|199.8699942779541|72.4166660948076
1139|10681|76.13|1997-09-25 00:00:00|10.0|12|12.0|120.0|21|8|3|3|GREAL|high sales|10.0|43.870000000000005|36.55833333333334
1140|10681|76.13|1997-09-25 00:00:00|33.25|28|0.0|931.0|64|12|5|3|GREAL|high sales|0.0|854.87|91.82277121374865
1141|10682|36.13|1997-09-25 00:00:00|2.5|30|0.0|75.0|33|15|4|3|ANTON|low sales|0.0|38.87|51.82666666666667
1142|10682|36.13|1997-09-25 00:00:00|17.0|4|0.0|68.0|66|2|2|3|ANTON|low sales|0.0|31.869999999999997|46.86764705882352
1143|10682|36.13|1997-09-25 00:00:00|7.75|30|0.0|232.5|75|12|1|3|ANTON|high sales|0.0|196.37|84.46021505376345
1144|10683|4.4|1997-09-26 00:00:00|7.0|9|0.0|63.0|52|24|5|2|DUMON|low sales|0.0|58.6|93.01587301587301
1145|10684|145.63|1997-09-26 00:00:00|18.4|20|0.0|367.9999923706055|40|19|8|3|OTTIK|high sales|0.0|222.36999237060553|60.42662961434551
1146|10684|145.63|1997-09-26 00:00:00|9.5|40|0.0|380.0|47|22|3|3|OTTIK|high sales|0.0|234.37|61.67631578947369
1147|10684|145.63|1997-09-26 00:00:00|34.0|30|0.0|1020.0|60|28|4|3|OTTIK|high sales|0.0|874.37|85.72254901960784
1148|10685|33.75|1997-09-29 00:00:00|31.0|20|0.0|620.0|10|4|8|4|GOURL|high sales|0.0|586.25|94.55645161290323
1149|10685|33.75|1997-09-29 00:00:00|9.65|4|0.0|38.59999847412109|41|19|8|4|GOURL|low sales|0.0|4.849998474121087|12.564763383015961
1150|10685|33.75|1997-09-29 00:00:00|9.5|15|0.0|142.5|47|22|3|4|GOURL|high sales|0.0|108.75|76.31578947368422
1151|10686|96.5|1997-09-30 00:00:00|39.0|30|234.0|1170.0|17|7|6|2|PICCO|high sales|20.0|1073.5|91.75213675213675
1152|10686|96.5|1997-09-30 00:00:00|31.23|15|0.0|468.4499931335449|26|11|3|2|PICCO|high sales|0.0|371.9499931335449|79.40014912701899
1153|10687|296.43|1997-09-30 00:00:00|97.0|50|1212.5|4850.0|9|4|6|9|HUNGO|high sales|25.0|4553.57|93.8880412371134
1154|10687|296.43|1997-09-30 00:00:00|123.79|10|0.0|1237.9000091552734|29|12|6|9|HUNGO|high sales|0.0|941.4700091552734|76.05380096876485
1155|10687|296.43|1997-09-30 00:00:00|19.0|6|28.5|114.0|36|17|8|9|HUNGO|high sales|25.0|-182.43|-160.02631578947367
1156|10688|299.09|1997-10-01 00:00:00|31.0|18|55.800000000000004|558.0|10|4|8|4|VAFFE|high sales|10.0|258.91|46.39964157706093
1157|10688|299.09|1997-10-01 00:00:00|45.6|60|273.59999084472656|2735.9999084472656|28|12|7|4|VAFFE|high sales|10.0|2436.9099084472655|89.0683475874186
1158|10688|299.09|1997-10-01 00:00:00|14.0|14|0.0|196.0|34|16|1|4|VAFFE|high sales|0.0|-103.08999999999997|-52.596938775510196
1159|10689|13.42|1997-10-01 00:00:00|18.0|35|157.5|630.0|1|8|1|1|BERGS|high sales|25.0|616.58|97.86984126984127
1160|10690|15.8|1997-10-02 00:00:00|38.0|20|190.0|760.0|56|26|5|1|HANAR|high sales|25.0|744.2|97.92105263157896
1161|10690|15.8|1997-10-02 00:00:00|13.0|30|97.5|390.0|77|12|2|1|HANAR|high sales|25.0|374.2|95.94871794871794
1162|10691|810.05|1997-10-03 00:00:00|18.0|30|0.0|540.0|1|8|1|2|QUICK|high sales|0.0|-270.04999999999995|-50.00925925925925
1163|10691|810.05|1997-10-03 00:00:00|123.79|40|0.0|4951.600036621094|29|12|6|2|QUICK|high sales|0.0|4141.550036621094|83.64064152982826
1164|10691|810.05|1997-10-03 00:00:00|46.0|40|0.0|1840.0|43|20|1|2|QUICK|high sales|0.0|1029.95|55.97554347826087
1165|10691|810.05|1997-10-03 00:00:00|19.45|24|0.0|466.8000183105469|44|20|2|2|QUICK|high sales|0.0|-343.2499816894531|-73.53255531817481
1166|10691|810.05|1997-10-03 00:00:00|49.3|48|0.0|2366.3999633789062|62|29|3|2|QUICK|high sales|0.0|1556.3499633789063|65.76867763117458
1167|10692|61.02|1997-10-03 00:00:00|43.9|20|0.0|878.0000305175781|63|7|2|4|ALFKI|high sales|0.0|816.9800305175781|93.05011413678096
1168|10693|139.34|1997-10-06 00:00:00|97.0|6|0.0|582.0|9|4|6|3|WHITC|high sales|0.0|442.65999999999997|76.05841924398625
1169|10693|139.34|1997-10-06 00:00:00|7.45|60|67.04999828338623|446.9999885559082|54|25|6|3|WHITC|high sales|15.0|307.65998855590817|68.82773969409796
1170|10693|139.34|1997-10-06 00:00:00|36.0|30|162.0|1080.0|69|15|4|3|WHITC|high sales|15.0|940.66|87.09814814814814
1171|10693|139.34|1997-10-06 00:00:00|15.0|15|33.75|225.0|73|17|8|3|WHITC|high sales|15.0|85.66|38.07111111111111
1172|10694|398.36|1997-10-06 00:00:00|30.0|90|0.0|2700.0|7|3|7|8|QUICK|high sales|0.0|2301.64|85.24592592592593
1173|10694|398.36|1997-10-06 00:00:00|55.0|25|0.0|1375.0|59|28|4|8|QUICK|high sales|0.0|976.64|71.02836363636364
1174|10694|398.36|1997-10-06 00:00:00|15.0|50|0.0|750.0|70|7|1|8|QUICK|high sales|0.0|351.64|46.88533333333333
1175|10695|16.72|1997-10-07 00:00:00|40.0|10|0.0|400.0|8|3|2|7|WILMK|high sales|0.0|383.28|95.82
1176|10695|16.72|1997-10-07 00:00:00|38.0|4|0.0|152.0|12|5|4|7|WILMK|high sales|0.0|135.28|89.0
1177|10695|16.72|1997-10-07 00:00:00|4.5|20|0.0|90.0|24|10|1|7|WILMK|low sales|0.0|73.28|81.42222222222222
1178|10696|102.55|1997-10-08 00:00:00|39.0|20|0.0|780.0|17|7|6|8|WHITC|high sales|0.0|677.45|86.85256410256412
1179|10696|102.55|1997-10-08 00:00:00|12.0|18|0.0|216.0|46|21|8|8|WHITC|high sales|0.0|113.45|52.523148148148145
